theorem_id,attempt_id,theorem_text,subject,difficulty,model,temperature,prompt,proof_text,proof_length_words,num_equation_symbols,contains_induction,contains_contradiction,contains_contrapositive,contains_bijection,contains_casework,contains_clearly_obvious
6,3,Prove that every convergent sequence is bounded.,analysis,2,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every convergent sequence is bounded.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:**  
Every convergent sequence is bounded.

**Proof:**  
Let \((a_n)\) be a sequence that converges to some limit \(L \in \mathbb{R}\). By the definition of convergence, we have:

\[
\lim_{n \to \infty} a_n = L.
\]

This means that for every \(\varepsilon > 0\), there exists a natural number \(N \in \mathbb{N}\) such that for all \(n \geq N\),

\[
|a_n - L| < \varepsilon.
\]

Choose \(\varepsilon = 1\). Then there exists \(N \in \mathbb{N}\) such that for all \(n \geq N\),

\[
|a_n - L| < 1.
\]

From this inequality, we can deduce:

\[
|a_n| = |a_n - L + L| \leq |a_n - L| + |L| < 1 + |L|.
\]

Thus, for all \(n \geq N\),

\[
|a_n| < M_1 := 1 + |L|.
\]

Now consider the finitely many terms before index \(N\), that is, the terms \(a_1, a_2, \ldots, a_{N-1}\). Since these are a finite set of real numbers, their absolute values are bounded. Let

\[
M_2 := \max \{|a_1|, |a_2|, \ldots, |a_{N-1}|\}.
\]

Define

\[
M := \max\{M_1, M_2\}.
\]

Then for every \(n \in \mathbb{N}\),

- If \(n \geq N\), then \(|a_n| < M_1 \leq M\).
- If \(n < N\), then \(|a_n| \leq M_2 \leq M\).

Therefore, for all \(n \in \mathbb{N}\),

\[
|a_n| \leq M.
\]

This shows that the sequence \((a_n)\) is bounded by \(M\).

\[
\boxed{
\text{Hence, every convergent sequence is bounded.}
}
\]

\(\blacksquare\)",237,47,False,False,False,False,False,False
6,4,Prove that every convergent sequence is bounded.,analysis,2,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every convergent sequence is bounded.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every convergent sequence is bounded.

**Proof:**

Let \((a_n)\) be a sequence of real numbers that converges to some limit \(L \in \mathbb{R}\). By definition of convergence, for every \(\varepsilon > 0\), there exists a positive integer \(N\) such that for all \(n \geq N\),

\[
|a_n - L| < \varepsilon.
\]

We want to show that the sequence \((a_n)\) is bounded; that is, there exists some constant \(M > 0\) such that for all \(n \in \mathbb{N}\),

\[
|a_n| \leq M.
\]

---

**Step 1.** Choose \(\varepsilon = 1\). Since \((a_n)\) converges to \(L\), there exists \(N \in \mathbb{N}\) such that for all \(n \geq N\),

\[
|a_n - L| < 1.
\]

---

**Step 2.** For \(n \geq N\), by the triangle inequality,

\[
|a_n| = |a_n - L + L| \leq |a_n - L| + |L| < 1 + |L|.
\]

---

**Step 3.** Consider the finitely many terms before the index \(N\), i.e., \(a_1, a_2, \ldots, a_{N-1}\). Since this is a finite set, it has a maximum absolute value:

\[
M_1 = \max \{|a_1|, |a_2|, \ldots, |a_{N-1}|\}.
\]

---

**Step 4.** Define

\[
M = \max \{ M_1, 1 + |L| \}.
\]

Then for all \(n \in \mathbb{N}\),

- if \(n < N\), then \(|a_n| \leq M_1 \leq M\),
- if \(n \geq N\), then \(|a_n| < 1 + |L| \leq M\).

Therefore, for all \(n\),

\[
|a_n| \leq M.
\]

This shows the sequence \((a_n)\) is bounded.

---

**Conclusion:** Every convergent sequence is bounded.

\(\boxed{\text{Q.E.D.}}\)",251,43,False,False,False,False,False,False
6,5,Prove that every convergent sequence is bounded.,analysis,2,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every convergent sequence is bounded.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every convergent sequence is bounded.

**Proof:**

Let \((a_n)\) be a sequence that converges to some limit \(L \in \mathbb{R}\). By the definition of convergence, for every \(\varepsilon > 0\), there exists a natural number \(N \in \mathbb{N}\) such that for all \(n \geq N\),  
\[
|a_n - L| < \varepsilon.
\]

Choose \(\varepsilon = 1\). Then, there exists \(N \in \mathbb{N}\) such that for all \(n \geq N\),  
\[
|a_n - L| < 1.
\]

From this inequality, we have for all \(n \geq N\),  
\[
|a_n| = |a_n - L + L| \leq |a_n - L| + |L| < 1 + |L|.
\]

Now consider the finite set of terms \(\{a_1, a_2, \ldots, a_{N-1}\}\). Since this set is finite, let  
\[
M_1 = \max \{|a_1|, |a_2|, \ldots, |a_{N-1}|\}.
\]

Define  
\[
M = \max \{M_1, 1 + |L|\}.
\]

Then, for every \(n \in \mathbb{N}\),  
- If \(n \geq N\), then \(|a_n| < 1 + |L| \leq M\).  
- If \(n < N\), then \(|a_n| \leq M_1 \leq M\).

Hence, for all \(n \in \mathbb{N}\),  
\[
|a_n| \leq M,
\]
which means the sequence \((a_n)\) is bounded.

**Q.E.D.**",190,38,False,False,False,False,False,False
7,1,Prove that every finite integral domain is a field.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every finite integral domain is a field.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every finite integral domain is a field.

---

**Proof:**

Let \( R \) be a finite integral domain. We want to show that \( R \) is a field, i.e., every nonzero element of \( R \) has a multiplicative inverse.

---

**Step 1: Recall the definitions**

- An **integral domain** is a commutative ring with unity \( 1 \neq 0 \) and no zero divisors. Concretely, for \( a, b \in R \), if \( ab = 0 \), then either \( a = 0 \) or \( b = 0 \).
- A **field** is a commutative ring with unity such that every nonzero element has a multiplicative inverse.

Since \( R \) is an integral domain, we already know it has no zero divisors and is commutative with unity.

---

**Step 2: Let \( a \in R \) with \( a \neq 0 \). We want to show \( a \) is invertible.**

Consider the function
\[
f_a : R \to R, \quad f_a(x) = a x.
\]

Because \( R \) is commutative, this map is well-defined and respects the ring structure in terms of multiplication by \( a \).

---

**Step 3: Show \( f_a \) is injective**

Suppose \( f_a(x) = f_a(y) \) for some \( x, y \in R \). Then
\[
a x = a y.
\]
Subtracting,
\[
a x - a y = a (x - y) = 0.
\]

But \( R \) is an integral domain, so since \( a \neq 0 \), it must be that
\[
x - y = 0 \implies x = y.
\]

Hence, \( f_a \) is injective.

---

**Step 4: Use finiteness to conclude \( f_a \) is surjective**

Since \( R \) is finite and \( f_a \) is injective as a function from the finite set \( R \) to itself, \( f_a \) must also be surjective (an injective function from a finite set to itself is bijective).

Therefore, there exists some \( x \in R \) such that
\[
f_a(x) = a x = 1.
\]

This \( x \) is the multiplicative inverse of \( a \).

---

**Step 5: Conclude \( R \) is a field**

Since \( a \in R \setminus \{0\} \) was arbitrary, every nonzero element in \( R \) has a multiplicative inverse. Hence, \( R \) is a field.

---

\[
\boxed{
\text{Every finite integral domain is a field.}
}
\]

**Q.E.D.**",413,22,False,False,False,False,False,False
7,2,Prove that every finite integral domain is a field.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every finite integral domain is a field.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every finite integral domain is a field.

---

**Proof:**

Let \( R \) be a finite integral domain. We want to show that \( R \) is a field, i.e., every nonzero element in \( R \) has a multiplicative inverse.

**Step 1: Recall definitions**

- An **integral domain** is a commutative ring with unity \( 1 \neq 0 \) and no zero divisors.
- A **field** is a commutative ring with unity in which every nonzero element has a multiplicative inverse.

Since \( R \) is an integral domain, it is commutative, has identity \( 1 \neq 0 \), and no zero divisors.

**Step 2: Take an arbitrary nonzero element**

Let \( a \in R \) with \( a \neq 0 \). We want to prove there exists an element \( b \in R \) such that

\[
a \cdot b = b \cdot a = 1.
\]

**Step 3: Consider the function of multiplication by \( a \)**

Define a function

\[
f_a : R \to R, \quad f_a(r) = a \cdot r.
\]

Because \( R \) is commutative, this is well-defined and respects the ring structure.

**Step 4: Show that \( f_a \) is injective**

Suppose

\[
f_a(r_1) = f_a(r_2),
\]

i.e.,

\[
a \cdot r_1 = a \cdot r_2.
\]

Then,

\[
a \cdot (r_1 - r_2) = 0.
\]

Since \( R \) is an integral domain, there are no zero divisors, and \( a \neq 0 \), so

\[
r_1 - r_2 = 0 \implies r_1 = r_2.
\]

Hence, \( f_a \) is injective.

**Step 5: Use finiteness to conclude that \( f_a \) is surjective**

Since \( R \) is finite and \( f_a \) is an injective function from \( R \) to itself, \( f_a \) is also surjective (injective functions on finite sets are bijections). Hence, there exists some \( r \in R \) such that

\[
f_a(r) = a \cdot r = 1.
\]

**Step 6: Conclude the existence of the multiplicative inverse**

The element \( r \) satisfies

\[
a \cdot r = 1,
\]

so \( r \) is the multiplicative inverse of \( a \).

Since \( a \neq 0 \) was arbitrary, every nonzero element of \( R \) has a multiplicative inverse.

---

**Conclusion:**  
Because every nonzero element of the finite integral domain \( R \) has a multiplicative inverse, \( R \) is a field.

\[
\boxed{
\text{Every finite integral domain is a field.}
}
\]

**Q.E.D.**",417,31,False,False,False,True,False,False
7,3,Prove that every finite integral domain is a field.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every finite integral domain is a field.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every finite integral domain is a field.

---

**Proof:**

Let \( R \) be a finite integral domain. We want to prove that \( R \) is a field. Recall the definitions:

- An **integral domain** is a commutative ring with unity \(1 \neq 0\) that has no zero divisors; that is, if \( ab = 0 \) in \( R \), then either \( a = 0 \) or \( b = 0 \).
- A **field** is a commutative ring with unity in which every nonzero element has a multiplicative inverse.

---

**Step 1: Setup**

Since \( R \) is finite, let \( |R| = n \).

We want to show every nonzero element \( a \in R \) has a multiplicative inverse.

---

**Step 2: Consider a nonzero element \( a \in R \).**

Define the function
\[
f_a : R \to R
\]
by
\[
f_a(x) = a \cdot x
\]
for all \( x \in R \).

---

**Step 3: Show \( f_a \) is injective**

Suppose \( f_a(x) = f_a(y) \), i.e.,
\[
a \cdot x = a \cdot y.
\]

Then
\[
a \cdot x - a \cdot y = a \cdot (x - y) = 0.
\]

Since \( R \) is an integral domain and \( a \neq 0 \), the product \( a \cdot (x-y) = 0 \) implies
\[
x - y = 0 \implies x = y.
\]

Therefore, \( f_a \) is injective.

---

**Step 4: Use finiteness of \( R \) to conclude \( f_a \) is surjective**

Because \( R \) is a finite set and \( f_a \) is an injective function from \( R \) to itself, it must also be surjective (a one-to-one function on a finite set is onto).

Hence, for the element \( 1 \in R \), there exists \( b \in R \) such that
\[
f_a(b) = a \cdot b = 1.
\]

---

**Step 5: Conclusion**

Since \( b \) is such that \( a \cdot b = 1 \), \( b \) is the multiplicative inverse of \( a \).

Because \( a \) was an arbitrary nonzero element of \( R \), every nonzero element in \( R \) has a multiplicative inverse.

---

**Therefore, \( R \) is a field.**

---

**Q.E.D.**",389,24,False,False,False,False,False,False
7,4,Prove that every finite integral domain is a field.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every finite integral domain is a field.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every finite integral domain is a field.

---

**Proof:**

Let \( R \) be a finite integral domain. We want to show that \( R \) is a field; that is, every nonzero element of \( R \) has a multiplicative inverse.

---

**Step 1: Definitions and setup**

- An **integral domain** \( R \) is a commutative ring with unity \( 1 \neq 0 \) and no zero divisors. Formally, for any \( a, b \in R \), if \( ab = 0 \), then either \( a = 0 \) or \( b = 0 \).

- A **field** is a commutative ring with unity in which every nonzero element has a multiplicative inverse.

We assume \( R \) is finite and an integral domain, and we want to prove that for every \( a \in R \setminus \{0\} \), there exists \( b \in R \) such that \( ab = 1 \).

---

**Step 2: Consider an arbitrary nonzero element**

Let \( a \in R \) with \( a \neq 0 \).

Define the function \( f_a: R \to R \) by:
\[
f_a(x) = a \cdot x
\]
for all \( x \in R \).

---

**Step 3: Show that \( f_a \) is injective**

Suppose \( f_a(x_1) = f_a(x_2) \) for some \( x_1, x_2 \in R \). Then
\[
a \cdot x_1 = a \cdot x_2.
\]
Because \( R \) is commutative, subtracting, we get:
\[
a \cdot (x_1 - x_2) = 0.
\]

Since \( R \) is an integral domain and \( a \neq 0 \), the product \( a \cdot (x_1 - x_2) = 0 \) implies
\[
x_1 - x_2 = 0,
\]
or equivalently,
\[
x_1 = x_2.
\]

Thus, \( f_a \) is injective.

---

**Step 4: Use finiteness to conclude surjectivity**

Since \( R \) is finite and \( f_a: R \to R \) is injective, it must also be surjective (injective functions from a finite set to itself are bijections). Therefore,
\[
\exists b \in R \text{ such that } f_a(b) = a \cdot b = 1.
\]

---

**Step 5: Conclusion**

We have shown that for every nonzero \( a \in R \), there exists \( b \in R \) such that
\[
a \cdot b = 1.
\]

Therefore, every nonzero element of \( R \) has a multiplicative inverse, and thus \( R \) is a field.

---

**Q.E.D.**",409,36,False,False,False,True,False,False
7,5,Prove that every finite integral domain is a field.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every finite integral domain is a field.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every finite integral domain is a field.

---

**Proof:**

Let \(D\) be a finite integral domain. We want to prove that \(D\) is a field, i.e., every nonzero element of \(D\) has a multiplicative inverse in \(D\).

---

**Step 1: Definitions and setup**

- An **integral domain** is a commutative ring with unity \(1 \neq 0\) and no zero divisors.
- A **field** is a commutative ring with unity in which every nonzero element is a unit (has a multiplicative inverse).
- Since \(D\) is finite, let \(|D| = n\).

---

**Step 2: Consider an arbitrary nonzero element**

Let \(a \in D\) and \(a \neq 0\). We want to show there exists \(b \in D\) such that \(ab = 1\).

---

**Step 3: Define the multiplication map**

Define the map 
\[
f_a : D \to D, \quad f_a(x) = a x.
\]

---

**Step 4: Show \(f_a\) is injective**

Suppose \(f_a(x) = f_a(y)\) for some \(x, y \in D\). Then
\[
a x = a y \implies a(x - y) = 0.
\]

Since \(D\) is an integral domain and \(a \neq 0\), the product \(a(x - y) = 0\) implies
\[
x - y = 0 \implies x = y.
\]

Thus, \(f_a\) is injective.

---

**Step 5: Use finiteness to conclude surjectivity**

Because \(D\) is finite and \(f_a\) is injective, \(f_a\) must also be surjective. (This follows from the pigeonhole principle: an injective map from a finite set to itself is bijective.)

---

**Step 6: Existence of the inverse**

Since \(f_a\) is surjective, there exists some \(b \in D\) such that
\[
f_a(b) = a b = 1.
\]

Hence, \(b\) is the multiplicative inverse of \(a\).

---

**Step 7: Conclusion**

Since \(a \in D\) was an arbitrary nonzero element and we found \(b \in D\) such that \(ab = 1\), every nonzero element of \(D\) is invertible.

Therefore, \(D\) is a field.

---

**Q.E.D.**",318,22,False,False,False,False,False,False
8,1,Prove that every subgroup of a cyclic group is cyclic.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every subgroup of a cyclic group is cyclic.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every subgroup of a cyclic group is cyclic.

---

**Proof:**

Let \( G \) be a cyclic group. By definition, there exists an element \( g \in G \) such that 
\[
G = \langle g \rangle = \{ g^n : n \in \mathbb{Z} \}.
\]

Let \( H \) be a subgroup of \( G \). We want to show that \( H \) is cyclic.

---

**Step 1:** Consider the case when \( H = \{e\} \), where \( e \) is the identity element of \( G \).

- In this case, \( H \) is cyclic since \( H = \langle e \rangle \).

---

**Step 2:** Now assume \( H \neq \{e\} \).

- Since \( H \subseteq G = \langle g \rangle \), every element of \( H \) can be written as \( g^m \) for some integer \( m \).

- Define the set 
\[
S = \{ n \in \mathbb{Z}^+ : g^n \in H \},
\]
where \(\mathbb{Z}^+\) denotes the positive integers.

- Note that \( S \) is nonempty because \( H \neq \{e\} \) and \( H \) contains some element \( g^m \neq e \). If \( g^m \in H \), then either \( m > 0 \) or \( -m > 0 \). Because \( H \) is a group, \( g^{-m} = (g^m)^{-1} \in H \), so at least one of \( m \) or \( -m \) is positive, so \( S \neq \emptyset \).

---

**Step 3:** Since \( S \) is a nonempty subset of the positive integers, by the well-ordering principle, \( S \) has a least element. Let
\[
d = \min S.
\]

---

**Step 4:** We claim that 
\[
H = \langle g^d \rangle.
\]

- First, \( g^d \in H \) by definition of \( d \).

- Since \( H \) is a subgroup, \( \langle g^d \rangle \subseteq H \).

- To show the reverse inclusion \( H \subseteq \langle g^d \rangle \), take any element \( h \in H \).

- Since \( h \in G = \langle g \rangle \), there exists an integer \( m \) such that
\[
h = g^m.
\]

---

**Step 5:** Use the division algorithm on \( m \) with divisor \( d \):

\[
m = qd + r,
\]
where \( q, r \in \mathbb{Z} \) and \( 0 \leq r < d \).

Then,
\[
h = g^m = g^{qd + r} = g^{qd} g^r = (g^d)^q g^r.
\]

Since \( h \in H \) and \( (g^d)^q \in \langle g^d \rangle \subseteq H \), it follows that
\[
g^r = h (g^d)^{-q} \in H.
\]

---

**Step 6:** But \( r \) is a nonnegative integer less than \( d \).

- If \( r > 0 \), then \( g^r \in H \) and \( r \in S \), contradicting the minimality of \( d \).

- Therefore, \( r = 0 \).

---

**Step 7:** Since \( r = 0 \), 
\[
h = (g^d)^q \in \langle g^d \rangle.
\]

This shows \( H \subseteq \langle g^d \rangle \).

---

**Conclusion:**

We have shown that
\[
H = \langle g^d \rangle,
\]
hence \( H \) is cyclic. This completes the proof.

\[
\boxed{}
\]",554,60,False,False,False,False,True,False
8,2,Prove that every subgroup of a cyclic group is cyclic.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every subgroup of a cyclic group is cyclic.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every subgroup of a cyclic group is cyclic.

---

**Proof:**

Let \( G \) be a cyclic group and \( H \leq G \) a subgroup of \( G \). We want to show that \( H \) is cyclic.

Since \( G \) is cyclic, there exists an element \( g \in G \) such that
\[
G = \langle g \rangle = \{ g^n \mid n \in \mathbb{Z} \}.
\]

---

**Step 1: Consider the subgroup \(H\)**

Since \( H \leq G \), every element \( h \in H \) can be written as \( h = g^m \) for some integer \( m \).

---

**Step 2: Define the set of exponents**

Consider the set of integers
\[
S = \{ n \in \mathbb{Z} : g^n \in H \}.
\]

By definition of \(H\), \(S\) is the set of all integers \(n\) such that \(g^n\) lies in \(H\).

---

**Step 3: Properties of \(S\)**

- Note that \(0 \in S\) because \(g^0 = e \in H\), where \(e\) is the identity element.
  
- Since \(H\) is a subgroup (and hence closed under inverses), if \(n \in S\), then \(-n \in S\).

- Since \(H\) is closed under the group operation, if \(m, n \in S\), then \(m + n \in S\).

Thus, \(S\) is a subgroup of \((\mathbb{Z}, +)\), the integers under addition.

---

**Step 4: \(S\) as a subgroup of \(\mathbb{Z}\)**

It is a well-known fact that the subgroups of \(\mathbb{Z}\) are of the form
\[
d\mathbb{Z} = \{ dk : k \in \mathbb{Z} \},
\]
for some nonnegative integer \( d \geq 0 \).

---

**Step 5: Identify the generator of \(H\)**

- If \(H = \{e\}\), then \(S = \{0\}\), and \(H = \langle g^0 \rangle\) is cyclic.

- If \(H\) is nontrivial, then \(S = d\mathbb{Z}\) for some smallest positive integer \(d\).

Hence,
\[
S = \{ dn : n \in \mathbb{Z} \}.
\]

---

**Step 6: Show \(H = \langle g^d \rangle\)**

For any \(h \in H\), we have \(h = g^n\) for some \(n \in S\), so \(n = dk\) for some integer \(k\). Thus,
\[
h = g^n = g^{dk} = (g^d)^k.
\]

This shows every element of \(H\) is a power of \(g^d\), so
\[
H \subseteq \langle g^d \rangle.
\]

Conversely, since \(g^d \in H\), all powers of \(g^d\) lie in \(H\), so
\[
\langle g^d \rangle \subseteq H.
\]

Combining these,
\[
H = \langle g^d \rangle,
\]
which means \(H\) is cyclic, generated by \(g^d\).

---

**Conclusion:**

Every subgroup \(H\) of a cyclic group \(G = \langle g \rangle\) is itself cyclic, generated by \(g^d\) where \(d\) is the smallest positive integer such that \(g^d \in H\).

**Q.E.D.**",453,43,False,False,False,False,False,True
8,3,Prove that every subgroup of a cyclic group is cyclic.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every subgroup of a cyclic group is cyclic.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every subgroup of a cyclic group is cyclic.

---

**Proof:**

Let \( G \) be a cyclic group, and let \( H \) be a subgroup of \( G \).

Because \( G \) is cyclic, there exists an element \( g \in G \) such that
\[
G = \langle g \rangle = \{ g^n \mid n \in \mathbb{Z} \}.
\]

We want to prove that \( H \) is cyclic.

---

**Case 1: \( H = \{ e \} \) is the trivial subgroup**

If \( H = \{ e \} \), then \( H = \langle e \rangle \) is cyclic by definition, generated by the identity element \( e \). The theorem holds in this case.

---

**Case 2: \( H \neq \{ e \} \)**

Since \( H \) is a subgroup of \( G \), it consists of some powers of \( g \). Because \( H \neq \{ e \} \), \( H \) contains some element \( g^m \neq e \). Consider the set
\[
S = \{ n \in \mathbb{Z} \mid g^n \in H \}.
\]

Since \( g^0 = e \in H \), the set \( S \) is a nonempty subset of integers containing 0. Also, because \( H \) is closed under inverses, if \( n \in S \), then \( -n \in S \).

Since \( H \neq \{ e \} \), there exist nonzero integers in \( S \). Let
\[
m = \min \{ n \in \mathbb{N} \mid n > 0, g^n \in H \}
\]
be the smallest positive integer such that \( g^m \in H \). Such an \( m \) exists by the well-ordering principle, because the positive integers in \( S \) form a nonempty subset of \( \mathbb{N} \).

---

**Claim:** \( H = \langle g^m \rangle \).

---

**Proof of claim:**

1. **\( \langle g^m \rangle \subseteq H \):**

By definition of \( m \), \( g^m \in H \), and since \( H \) is a subgroup, it is closed under powers of its elements. Hence,
\[
\langle g^m \rangle = \{ g^{mk} \mid k \in \mathbb{Z} \} \subseteq H.
\]

2. **\( H \subseteq \langle g^m \rangle \):**

Take any element \( h \in H \). Since \( h \in G = \langle g \rangle \), there exists an integer \( k \) such that
\[
h = g^k.
\]

By the division algorithm, there exist integers \( q \) and \( r \) such that
\[
k = qm + r,
\]
where \( 0 \leq r < m \).

Then,
\[
h = g^k = g^{qm + r} = g^{qm} g^r = (g^m)^q g^r.
\]

Since \( g^k = h \in H \) and \( (g^m)^q \in H \) (as shown in step 1), and \( H \) is closed under inverses, it follows that
\[
g^r = (g^m)^{-q} h \in H.
\]

Recall that \( r \) is a nonnegative integer less than \( m \). By the minimality of \( m \), the only way \( g^r \in H \) can hold is if \( r = 0 \). Otherwise, \( r \) would be a smaller positive integer with \( g^r \in H \), contradicting the minimality of \( m \).

Therefore, \( r = 0 \), and thus,
\[
h = (g^m)^q \in \langle g^m \rangle.
\]

This shows \( H \subseteq \langle g^m \rangle \).

---

Since both inclusions hold,
\[
H = \langle g^m \rangle,
\]
meaning \( H \) is cyclic, generated by \( g^m \).

---

**Conclusion:**

Every subgroup \( H \) of a cyclic group \( G \) is itself cyclic.

---

\(\blacksquare\)",618,60,False,False,False,False,True,True
8,4,Prove that every subgroup of a cyclic group is cyclic.,algebra,3,gpt-4.1-mini,0.8,"
Prove the following theorem rigorously.

Theorem:
Prove that every subgroup of a cyclic group is cyclic.

Instructions:
- Give a clear mathematical proof.
- Do not skip important logical steps.
- Do not mention that you are an AI.
- End the proof clearly.
","**Theorem:** Every subgroup of a cyclic group is cyclic.

---

**Proof:**

Let \( G \) be a cyclic group and \( H \) be a subgroup of \( G \).

Since \( G \) is cyclic, there exists an element \( g \in G \) such that
\[
G = \langle g \rangle = \{ g^n \mid n \in \mathbb{Z} \}.
\]

We want to show that \( H \) is also cyclic.

---

**Step 1: Consider the structure of \( H \).**

Because \( H \subseteq G \), every element \( h \in H \) can be written as \( h = g^k \) for some integer \( k \).

Hence,
\[
H \subseteq \{ g^n \mid n \in \mathbb{Z} \}.
\]

---

**Step 2: If \( H = \{ e \} \), then \( H = \langle e \rangle \) is cyclic.**

Here, \( e \) is the identity element of the group \( G \), and the trivial subgroup is cyclic.

---

**Step 3: Assume \( H \neq \{ e \} \).**

Since \( H \) contains elements other than the identity, consider the set
\[
S = \{ n \in \mathbb{Z}^+ \mid g^n \in H \},
\]
the set of positive integers \( n \) such that \( g^n \in H \).

Because \( H \) is a subgroup and nontrivial, \( S \) is nonempty.

---

**Step 4: By the well-ordering principle, \( S \) has a smallest element.**

Let \( m = \min S \).

---

**Step 5: Show that \( H = \langle g^m \rangle \).**

- First, note \( g^m \in H \) by definition of \( m \).

- We need to show that any \( h \in H \) can be expressed as \( h = (g^m)^t = g^{mt} \) for some integer \( t \).

Take any \( h \in H \), then \( h = g^k \) for some integer \( k \).

By the division algorithm, there exist unique integers \( q \) and \( r \) such that
\[
k = qm + r, \quad 0 \leq r < m.
\]

Then,
\[
h = g^k = g^{qm + r} = g^{qm} g^r = (g^m)^q g^r.
\]

Since \( h \in H \) and \((g^m)^q \in H\) (because \( g^m \in H \) and \( H \) is a subgroup, closed under powers), it follows that
\[
g^r = h (g^m)^{-q} \in H.
\]

Because \( r \geq 0 \), \( g^r \in H \).

- If \( r = 0 \), then obviously \( h = (g^m)^q \in \langle g^m \rangle \).

- If \( r > 0 \), this contradicts the minimality of \( m \) since \( r < m \), and \( g^r \in H \), meaning \( r \in S \) and \( r < m \).

Therefore, \( r = 0 \).

---

**Step 6: Conclusion.**

Since every element \( h \in H \) can be written as \( h = (g^m)^q \), it follows that
\[
H = \langle g^m \rangle,
\]
and thus \( H \) is cyclic.

---

**End of the proof.**",525,61,False,False,False,False,False,True
